#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU3004	SS|0.9000|KU580878|SH0960661.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Neodevriesiaceae,g:Neodevriesia	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales	No hit
OTU3005	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus	No hit
OTU3006	GS|100.0|UDB04501274|SH0961140.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	No hit
OTU3007	GS|97.8|UDB02104426|SH1174985.09FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3008	GS|99.4|UDB01523191|SH0971626.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae	No hit
OTU3009	GS|99.2|UDB06404463|SH1320748.09FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	No hit
OTU3011	GS|100.0|UDB01322913|SH1309907.09FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae	No hit
OTU3013	GS|100.0|U28059|SH1277039.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Myriangiales,f:Elsinoaceae,g:Elsinoe,s:Elsinoe fawcettii	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Myriangiales,f:Elsinoaceae,g:Elsinoe,s:Elsinoe fawcettii	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Myriangiales,f:Elsinoaceae,g:Elsinoe	No hit
OTU3014	GSL|100.0|JX162589|SH1286706.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Talaromyces	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Talaromyces	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Talaromyces	No hit
OTU3016	SS|0.9900|UDB06557498|SH0892132.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Savoryellales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Savoryellales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Savoryellales	No hit
OTU3017	SS|0.9500|None;k:Fungi,p:Ascomycota	No hit	k:Fungi,p:Ascomycota	No hit
OTU3018	GS|100.0|UDB05479923|SH0972140.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae,g:Tetraploa	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae,g:Tetraploa	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae,g:Tetraploa	No hit
OTU3019	SS|1.0000|MT093660|SH1120185.09FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota	No hit
OTU3022	GS|92.9|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU3023	GSL|100.0|OL711795|SH1083095.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	No hit
OTU3024	GS|100.0|UDB06721129|SH1048915.09FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	No hit
OTU3025	GS|99.4|JX188242|SH1091136.09FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae,g:Inopinatum,s:Inopinatum lactosum	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae,g:Inopinatum,s:Inopinatum lactosum	No hit
OTU3027	GS|97.4|UDB06657063|SH0955027.09FU;k:Fungi,p:Ascomycota,g:Triscelophorus	k:Fungi,p:Ascomycota,g:Triscelophorus	k:Fungi,p:Ascomycota,g:Triscelophorus	No hit
OTU3028	SS|0.9900|KF675627|SH1113073.09FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit
OTU3029	GS|100.0|UDB02092727|SH1051192.09FU;k:Fungi	k:Fungi	No hit	No hit
OTU3030	SS|0.9800|OK050855|SH1087508.09FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cryptococcaceae,g:Cryptococcus	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	No hit
OTU3031	SS|1.0000|MT185540|SH1028531.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Neopyrenochaetaceae,g:Neopyrenochaeta,s:Neopyrenochaeta maesuayensis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU3032	GS|97.6|MW828153|SH0913432.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sarocladium,s:Sarocladium strictum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sarocladium,s:Sarocladium strictum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Sarocladium,s:Sarocladium dejongiae	No hit
OTU3033	GS|100.0|EF612466|SH1077108.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Bionectria,s:Bionectria pityrodes	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Bionectria,s:Bionectria pityrodes	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae	No hit
OTU3034	SS|0.8200|KF535949|SH1174631.09FU;k:Fungi,p:Ascomycota,c:Archaeorhizomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Ascomycota,c:Archaeorhizomycetes	No hit
OTU3035	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3036	GSL|100.0|OK346632|SH1082996.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus terreus	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus terreus	No hit
OTU3037	GS|84.2|UDB02131161|SH1192887.09FU;k:Fungi	k:Fungi	No hit	No hit
OTU3038	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU3039	GSL|100.0|AY262038|SH1073990.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi	No hit
OTU3040	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3041	SS|1.0000|OL830822|SH1188510.09FU;k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,g:Radulidium	k:Fungi	No hit
OTU3043	GS|99.5|EU144551|SH1290603.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales	No hit
OTU3044	GS|71.8|UDB04343720|SH0887059.09FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota	No hit	No hit
OTU3046	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3047	GS|78.7|UDB02167457|SH1163685.09FU;k:Fungi	k:Fungi	No hit	No hit
OTU3048	SS|1.0000|UDB0234597|SH1131914.09FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit
OTU3049	GSL|100.0|EU715627|SH0949708.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi	No hit
OTU3050	GSL|100.0|OK165594|SH1171540.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Psilocybe	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Psilocybe	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae	No hit
OTU3052	SS|1.0000|UDB06724927|SH1135326.09FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	No hit
OTU3054	SS|0.9700|KM041747|SH1134293.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus	No hit
OTU3056	SS|0.9600|KC348453|SH1059823.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Marasmiaceae,g:Marasmius	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Marasmiaceae,g:Marasmius	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Marasmiaceae,g:Marasmius	No hit
OTU3057	SS|0.9300|JN225883|SH0996357.09FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota	No hit
OTU3058	GS|100.0|UDB01111961|SH0953500.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae	k:Fungi,p:Ascomycota	No hit
OTU3059	GSL|100.0|MF358895|SH0882272.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Sordariaceae,g:Sordaria	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Sordariaceae,g:Sordaria	k:Fungi,p:Ascomycota	No hit
OTU3060	SS|0.8400|UDB02061834|SH1092084.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Neosetophoma	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae	No hit
OTU3061	GS|98.0|UDB01285789|SH1003453.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Arnium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Arnium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae	No hit
OTU3062	GS|100.0|UDB01330229|SH1309769.09FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus	k:Fungi	No hit
OTU3063	SS|1.0000|UDB06375267|SH0956064.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU3064	GS|98.1|MK966569|SH1204519.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis atramentaria	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis atramentaria	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis atramentaria	No hit
OTU3065	SS|0.8400|KJ701452|SH1154717.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU3066	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi	No hit
OTU3067	GS|98.4|UDB02116927|SH0952348.09FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3068	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Tremella	No hit
OTU3070	SS|0.8400|MT553325|SH1154198.09FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Graphidaceae	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Graphidaceae,g:Phaeographis	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Graphidaceae	No hit
OTU3071	GS|100.0|JQ760385|SH0993104.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Zasmidium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Zasmidium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Zasmidium	No hit
OTU3073	SS|1.0000|KF849654|SH1216323.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	No hit
OTU3074	SS|0.9300|LT796840|SH1068153.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria neglecta	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae	No hit
OTU3075	GS|72.8|AM260914|SH1040653.09FU;k:Fungi	k:Fungi	No hit	No hit
OTU3076	GS|100.0|UDB02092727|SH1051192.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massariaceae,g:Massaria	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massariaceae,g:Massaria	No hit
OTU3077	GS|99.6|UDB01708534|SH1135619.09FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit
OTU3078	GSL|99.3|OM124057|SH1183607.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	No hit
OTU3079	SS|0.9800|UDB03082587|SH1273179.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Limonomyces	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Limonomyces	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Limonomyces	No hit
OTU3080	SS|0.8300|MT093465|SH1068087.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria angularis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria angularis	No hit
OTU3081	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU3082	GS|98.6|UDB02685162|SH1208439.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Laetisaria	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Laetisaria	k:Fungi,p:Basidiomycota,c:Agaricomycetes	No hit
OTU3084	SS|0.9400|OL684955|SH1142698.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Irpicaceae,g:Irpex,s:Irpex rosettiformis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	No hit
OTU3085	SS|0.9100|UDB05308866|SH0907505.09FU;k:Fungi,p:Mucoromycota,c:Endogonomycetes,o:Endogonales	k:Fungi,p:Mucoromycota,c:Endogonomycetes,o:Endogonales	k:Fungi,p:Mucoromycota,c:Endogonomycetes,o:Endogonales	No hit
OTU3086	GS|99.5|JX342142|SH1098148.09FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3087	SS|0.9700|UDB03564907|SH0971602.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
OTU3089	GS|100.0|UDB03127234|SH1310074.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU3090	SS|0.9500|KX345941|SH1106694.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Diversisporales	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Diversisporales,f:Sacculosporaceae,g:Sacculospora,s:Sacculospora felinovii	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Diversisporales	No hit
OTU3091	GS|99.5|UDB05028496|SH0952380.09FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylella	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylella	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae	No hit
OTU3093	SS|1.0000|MW880905|SH1060460.09FU;k:Fungi	k:Fungi,p:Ascomycota	k:Fungi	No hit
OTU3094	GS|100.0|UDB02304826|SH1070744.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia	No hit
OTU3095	GSL|100.0|HQ875391|SH0994205.09FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma	k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma	No hit
OTU3096	GSL|100.0|OL142280|SH1249074.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Lentinus,s:Lentinus arcularius	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Lentinus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Lentinus,s:Lentinus arcularius	No hit
OTU3097	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus	No hit
OTU3099	GS|100.0|UDB01705937|SH1145598.09FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit
OTU3100	GSL|100.0|AB488488|SH1233354.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora	k:Fungi	No hit
OTU3101	GS|96.0|UDB02092727|SH1051192.09FU;k:Fungi	k:Fungi	No hit	No hit
OTU3106	GS|92.9|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU3107	GS|100.0|GU797411|SH1079709.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Albonectria,s:Albonectria rigidiuscula	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Albonectria,s:Albonectria rigidiuscula	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
OTU3108	GS|100.0|UDB083740|SH1085475.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	k:Fungi	No hit
OTU3110	GS|100.0|AY818343|SH0883439.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium bilaiae	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium bilaiae	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium bilaiae	No hit
OTU3111	SS|0.9200|KF028767|SH1072454.09FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	k:Fungi,p:Rozellomycota	No hit
OTU3112	GS|100.0|UDB0990736|SH1292826.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria	No hit
OTU3114	SS|0.9100|MT627744|SH0972146.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae,g:Tetraploa,s:Tetraploa pseudoaristata	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae,g:Tetraploa,s:Tetraploa aquatica	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae,g:Tetraploa,s:Tetraploa pseudoaristata	No hit
OTU3115	GS|99.5|HE584935|SH1091978.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Wojnowiciella	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Wojnowiciella	k:Fungi	No hit
OTU3116	GS|100.0|UDB04164996|SH1198995.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus curtus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus curtus	No hit
OTU3118	GS|99.1|MK595574|SH1164760.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria typharum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria typharum	No hit
